candidate_id,keyword,volume,cpc,currency,scope,branded,core_group_id,counted_core_volume,group_id,counted_volume,exclusion_or_condition,endpoint,observed_at_utc,source,monthly_searches_json
C2,casque tv sony sans fil,320,0.17,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 210}, {""year"": 2026, ""month"": 6, ""search_volume"": 320}, {""year"": 2026, ""month"": 5, ""search_volume"": 320}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque sony sans fil tv,320,0.17,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 210}, {""year"": 2026, ""month"": 6, ""search_volume"": 320}, {""year"": 2026, ""month"": 5, ""search_volume"": 320}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque audio sans fils pour tv,320,0.28,USD_DOCUMENTED,core,False,G0003,0,G0003,0,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 260}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 320}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 210}]"
C2,boulanger casque tv sans fil,320,0.16,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 260}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 480}, {""year"": 2025, ""month"": 12, ""search_volume"": 720}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 320}, {""year"": 2025, ""month"": 8, ""search_volume"": 320}]"
C2,casque sans fil tv boulanger,320,0.16,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 260}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 480}, {""year"": 2025, ""month"": 12, ""search_volume"": 720}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 320}, {""year"": 2025, ""month"": 8, ""search_volume"": 320}]"
C2,casque tv filaire,320,0.24,USD_DOCUMENTED,incompatible,False,,,,,"autre technologie, accessoire ou besoin auditif spécifique",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 320}]"
C2,brancher casque sur tv hdmi,320,0.17,USD_DOCUMENTED,information,False,,,,,"usage/SAV/risque, hors demande achat directe",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 320}, {""year"": 2026, ""month"": 6, ""search_volume"": 260}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 260}, {""year"": 2026, ""month"": 3, ""search_volume"": 320}, {""year"": 2026, ""month"": 2, ""search_volume"": 390}, {""year"": 2026, ""month"": 1, ""search_volume"": 480}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 320}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque sans fil sony pour tv,320,0.17,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 210}, {""year"": 2026, ""month"": 6, ""search_volume"": 320}, {""year"": 2026, ""month"": 5, ""search_volume"": 320}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque sans fil sony tv,320,0.17,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 210}, {""year"": 2026, ""month"": 6, ""search_volume"": 320}, {""year"": 2026, ""month"": 5, ""search_volume"": 320}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque audio sans fil pour télévision,320,0.28,USD_DOCUMENTED,core,False,G0003,0,G0003,0,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:45.663971+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-3.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 260}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 320}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 210}]"
C2,casque télévision sans fil boulanger,320,0.16,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:45.663971+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-3.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 260}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 480}, {""year"": 2025, ""month"": 12, ""search_volume"": 720}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 320}, {""year"": 2025, ""month"": 8, ""search_volume"": 320}]"
C2,casque filaire television,320,0.24,USD_DOCUMENTED,incompatible,False,,,,,"autre technologie, accessoire ou besoin auditif spécifique",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T14:36:31.280584+00:00,2026-09-03-qualification-9-produits-pur/raw/10-C2-labs-1.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 210}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 320}]"
C2,casque television sans fil sony,320,0.17,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:45.663971+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-3.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 210}, {""year"": 2026, ""month"": 6, ""search_volume"": 320}, {""year"": 2026, ""month"": 5, ""search_volume"": 320}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 590}, {""year"": 2025, ""month"": 10, ""search_volume"": 390}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque tv sans fil double,260,0.24,USD_DOCUMENTED,conditional,False,,,G0007,260,double casque ou entrée audio USB non confirmée pour le kit simple,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 140}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 210}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 170}]"
C2,casque bluetooth samsung tv,260,0.39,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,connecter casque bluetooth tv,260,0.17,USD_DOCUMENTED,information,False,,,,,"usage/SAV/risque, hors demande achat directe",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 140}, {""year"": 2026, ""month"": 6, ""search_volume"": 140}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 210}, {""year"": 2026, ""month"": 1, ""search_volume"": 320}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 320}, {""year"": 2025, ""month"": 10, ""search_volume"": 260}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,comment brancher un casque sans fil sur tv,260,0.26,USD_DOCUMENTED,information,False,,,,,"usage/SAV/risque, hors demande achat directe",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 110}, {""year"": 2026, ""month"": 6, ""search_volume"": 110}, {""year"": 2026, ""month"": 5, ""search_volume"": 110}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 320}, {""year"": 2025, ""month"": 12, ""search_volume"": 390}, {""year"": 2025, ""month"": 11, ""search_volume"": 390}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 210}]"
C2,casque bluetooth sur tv samsung,260,0.39,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque audio pour tv sans fil,260,0.33,USD_DOCUMENTED,core,False,G0003,0,G0003,0,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 210}, {""year"": 2026, ""month"": 6, ""search_volume"": 260}, {""year"": 2026, ""month"": 5, ""search_volume"": 260}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 320}, {""year"": 2025, ""month"": 12, ""search_volume"": 590}, {""year"": 2025, ""month"": 11, ""search_volume"": 260}, {""year"": 2025, ""month"": 10, ""search_volume"": 260}, {""year"": 2025, ""month"": 9, ""search_volume"": 170}, {""year"": 2025, ""month"": 8, ""search_volume"": 110}]"
C2,double casque tv sans fil,260,0.24,USD_DOCUMENTED,conditional,False,,,G0007,0,double casque ou entrée audio USB non confirmée pour le kit simple,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 140}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 210}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 170}]"
C2,casque bluetooth tv samsung,260,0.39,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque bluetooth pour tv samsung,260,0.39,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,connecter un casque bluetooth sur tv,260,0.17,USD_DOCUMENTED,information,False,,,,,"usage/SAV/risque, hors demande achat directe",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 140}, {""year"": 2026, ""month"": 6, ""search_volume"": 140}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 210}, {""year"": 2026, ""month"": 1, ""search_volume"": 320}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 320}, {""year"": 2025, ""month"": 10, ""search_volume"": 260}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque sony pour tv,260,0.17,USD_DOCUMENTED,parent,True,,,,,"casque TV générique, filaire et sans fil mélangés",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 110}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 140}, {""year"": 2026, ""month"": 3, ""search_volume"": 140}, {""year"": 2026, ""month"": 2, ""search_volume"": 170}, {""year"": 2026, ""month"": 1, ""search_volume"": 320}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 210}]"
C2,tv samsung casque bluetooth,260,0.39,USD_DOCUMENTED,core,True,,,,,casque TV sans fil compatible avec kit émetteur,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 170}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 210}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 260}]"
C2,casque sans fil tv double,260,0.24,USD_DOCUMENTED,conditional,False,,,G0007,0,double casque ou entrée audio USB non confirmée pour le kit simple,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 140}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 170}, {""year"": 2026, ""month"": 3, ""search_volume"": 210}, {""year"": 2026, ""month"": 2, ""search_volume"": 260}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 210}, {""year"": 2025, ""month"": 9, ""search_volume"": 210}, {""year"": 2025, ""month"": 8, ""search_volume"": 170}]"
C2,où se trouve la prise casque sur tv samsung,260,,USD_DOCUMENTED,parent,True,,,,,"casque TV générique, filaire et sans fil mélangés",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 140}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 210}, {""year"": 2026, ""month"": 3, ""search_volume"": 260}, {""year"": 2026, ""month"": 2, ""search_volume"": 320}, {""year"": 2026, ""month"": 1, ""search_volume"": 390}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 320}, {""year"": 2025, ""month"": 10, ""search_volume"": 260}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 170}]"
C2,sony casque tv,260,0.17,USD_DOCUMENTED,parent,True,,,,,"casque TV générique, filaire et sans fil mélangés",dataforseo_labs/google/keyword_suggestions/live,2026-09-03T13:38:19.594647+00:00,2026-09-03-test-decouverte-couplee/raw/10-c2-labs.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 110}, {""year"": 2026, ""month"": 6, ""search_volume"": 170}, {""year"": 2026, ""month"": 5, ""search_volume"": 170}, {""year"": 2026, ""month"": 4, ""search_volume"": 140}, {""year"": 2026, ""month"": 3, ""search_volume"": 140}, {""year"": 2026, ""month"": 2, ""search_volume"": 170}, {""year"": 2026, ""month"": 1, ""search_volume"": 320}, {""year"": 2025, ""month"": 12, ""search_volume"": 480}, {""year"": 2025, ""month"": 11, ""search_volume"": 480}, {""year"": 2025, ""month"": 10, ""search_volume"": 320}, {""year"": 2025, ""month"": 9, ""search_volume"": 260}, {""year"": 2025, ""month"": 8, ""search_volume"": 210}]"
