candidate_id,query,rank,title,seller,price,currency,merchant_url,shopping_url,delivery_info,raw
C2,casque tv sans fil,11,Casque TV ESSENTIELB CT-703,Boulanger,69.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:7007485440344123206,rds:PC_7007485440344123206%7CPROD_PC_7007485440344123206,headlineOfferDocid:15359651308620517695,catalogid:17018195053422056848,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,12,CGV Casque sans fil Dolfin Onyx,Son-Vidéo.com,79,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:3377244742626623634,rds:PC_3377244742626623634%7CPROD_PC_3377244742626623634,headlineOfferDocid:1915447359509677911,catalogid:6248590147713465873,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,13,"Casque Sans Fil pour Télévision, Casque Bluetooth et 2,4 GHz Double Mode avec Boîtier Émetteur, 5 Préréglages d'égaliseur avec Dialogue Clair,",Amazon.fr - Seller,57.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:2419399709240574574,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,14,Casque TV Sennheiser RS 2000,Fnac,158.01,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:4202063535742931295,rds:PC_4202063535742931295%7CPROD_PC_4202063535742931295,headlineOfferDocid:10884695132585554929,catalogid:12370768604469007500,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,15,Retekess Ta005 Ta006 Casque sans fil pour regarder la télévision,Retekess FR,54.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:6421223486824372346,rds:PC_6421223486824372346%7CPROD_PC_6421223486824372346,headlineOfferDocid:2052265407171945186,catalogid:11850374669531806160,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,16,Casque TV CGV Dolfin Saphir,Darty.com,129.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:468303959629058443,rds:PC_468303959629058443%7CPROD_PC_468303959629058443,headlineOfferDocid:15889499721060928726,catalogid:18144222093678258934,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,17,"Casque TV sans Fil pour Seniors - Casques TV Bluetooth 5,3 & 2,4G Supra-Auriculaire avec Base d'émetteur Rechargeable (Optique/RCA/AUX), Grands",Amazon.fr - Seller,75.09,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:1930487679426534638,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,18,Sennheiser Casque RS 5000,Back Market,104,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:9733159277464057586,rds:PC_9733159277464057586%7CPROD_PC_9733159277464057586,headlineOfferDocid:8788126596153951170,catalogid:6224155116120000672,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,19,CGV Casque TV Sans Fil Noir,Cdiscount,48.85,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:163805195321630894,rds:PC_163805195321630894%7CPROD_PC_163805195321630894,headlineOfferDocid:14378103320101832659,catalogid:13372789846036386121,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,20,Casque TV Sennheiser RS 120-W,Fnac,100.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:15125226875199854518,rds:PC_15125226875199854518%7CPROD_PC_15125226875199854518,headlineOfferDocid:10471298485058746622,catalogid:12446534332186578665,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,21,"Daysnew Casque sans Fil pour Regarder la télévision avec Station de Charge et émetteur RF, Casque TV Confortable pour Seniors, Compatible avec Toutes",Amazon.fr - Seller,89.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:6532455207651201779,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,22,Casque Nedis HPRF321BK sans fil RF pour TV avec base de Charge,Carrefour,109.58,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:15742126159267144655,rds:PC_15742126159267144655%7CPROD_PC_15742126159267144655,headlineOfferDocid:7600225722926030024,catalogid:9062934977989752822,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,23,Casque TV Muse AVEC BASE de CHARGEMENT ET D EMISSION,Darty,52.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:7001900253599127525,rds:PC_7001900253599127525%7CPROD_PC_7001900253599127525,headlineOfferDocid:12113407792994082450,catalogid:6248424794386086664,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,24,Thomson Casque Sans Fil,Cash Express,29.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:7376895821944882055,rds:PC_7376895821944882055%7CPROD_PC_7376895821944882055,headlineOfferDocid:18162080330094452515,catalogid:15879175771856150358,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,25,"Ayaminolk Casque TV sans Fil pour Seniors et Adultes, Casque Supra-auriculaire 2.4G et Bluetooth 5.3 avec Émetteur USB, 10 Heures d'Autonomie Latence",Amazon.fr - Seller,31.88,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:4181114050235587109,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,26,Hama Casque sans fil 00221848,123consommables.com,67.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:17018658178858427183,rds:PC_17018658178858427183%7CPROD_PC_17018658178858427183,headlineOfferDocid:14819476638965067795,catalogid:4344878165146009508,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,27,"Casque Tv Sans Fil Bluetooth, Stéréo Hifi Supra-auriculaire",ManoMano.fr,63.2,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:15863485125344685954,catalogid:1313941097018887278,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,28,T'nB Casque Tv Bluetooth,Carrefour,39.64,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:14159948616771035880,rds:PC_14159948616771035880%7CPROD_PC_14159948616771035880,headlineOfferDocid:10924834712890048421,catalogid:10371495539222043168,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,29,"Holdsound Casque TV sans Fil avec Émetteur USB Câble Extension, Plug & Play, Son Net, Dialogues Clairs, 50m Portée sans Fil, Cuir Protéiné Mousse",Amazon.fr - Seller,59.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:17624307903979436832,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,30,Inovalley CAQ02 Double casque TV,Darty,19.4,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:15912489787805652532,rds:PC_15912489787805652532%7CPROD_PC_15912489787805652532,headlineOfferDocid:17901447376791365271,catalogid:10910766809850588513,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,31,"SBS Casque TV sans fil avec adaptateur jack 3,5 mm pour l'audio sans fil",Decathlon.fr,34.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:14584900265191515152,rds:PC_14584900265191515152%7CPROD_PC_14584900265191515152,headlineOfferDocid:17445736595374380485,catalogid:16776866822850439312,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,32,Casque Soundcore Q20i,Son-Vidéo.com,33.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:1112363772895043471,rds:PC_1112363772895043471%7CPROD_PC_1112363772895043471,headlineOfferDocid:8158716413723263866,catalogid:4602286582194268609,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,33,Technaxx Casque TV avec station de base,Amazon.fr - Seller,62.14,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:16649049154350416250,rds:PC_16649049154350416250%7CPROD_PC_16649049154350416250,headlineOfferDocid:6499481198665722193,catalogid:8032527025482336883,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,34,Casque de télévision sans fil Bluetooth Gobro Modèle Gobro Écouteurs Hifi Basses profondes Clé émetteur Vert,Cdiscount,16.72,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:16917512547787781131,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,35,CGV DOLFIN ONYX DUO Casque TV sans fil,E.Leclerc,110.8,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:12233341317632381143,rds:PC_12233341317632381143%7CPROD_PC_12233341317632381143,headlineOfferDocid:17377534152304176100,catalogid:8744017997107778215,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,36,Sennheiser RS 175 U,Darty.com,199.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:18195155791420612652,rds:PC_18195155791420612652%7CPROD_PC_18195155791420612652,headlineOfferDocid:5183637132018835114,catalogid:4782993357241683062,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,37,Newgen Medicals Casque TV sans fil Premium avec amplificateur audio,Amazon.fr - Seller,119.95,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:1341508275102754404,rds:PC_1341508275102754404%7CPROD_PC_1341508275102754404,headlineOfferDocid:17006999197063918703,catalogid:2149767681181441719,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,38,Meliconi Casque Tv stéthoscope Easyaudio,Carrefour,100.41,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:10514223224066030239,rds:PC_10514223224066030239%7CPROD_PC_10514223224066030239,headlineOfferDocid:11832305473016834000,catalogid:8875700112845352782,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,39,Casque Sans Fil 5 En 1 Avec Microphone Radio FM TV Télévision,ManoMano.fr,16.9,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=gpcid:17083201742381914378,rds:PC_17083201742381914378%7CPROD_PC_17083201742381914378,headlineOfferDocid:1285535394374884072,catalogid:8351557524146473084,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C2,casque tv sans fil,40,ZANCHIE Casque TV sans Fil pour Television avec RF Émetteur avec Bluetooth | Over-Ear Casque Audio sans Fil pour Television support de casque avec,Amazon.fr - Seller,59.99,EUR,,"https://google.fr/search?ibp=oshop&q=casque+tv+sans+fil&prds=headlineOfferDocid:6526275184427202025,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C2.json.gz
C6,poêle titane,1,Poêle en titane pur martelé Pro avec couvercle légère batterie de cuisine Titanium Pro,Amazon.fr - Seller,59.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:7727464258110367356,rds:PC_7727464258110367356%7CPROD_PC_7727464258110367356,headlineOfferDocid:16714385314795662383,catalogid:13029061099109166085,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,2,Laguiole Poêle en titane triplex induction,Simco cash,199.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:12526762111441001770,rds:PC_12526762111441001770%7CPROD_PC_12526762111441001770,headlineOfferDocid:5745854764796275045,catalogid:14410704058616497374,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,3,Poêle en Titane - Sans PFOA ni Revêtement - Antiadhérente & Résistante - 22cm - TitaneX by Casanaö,Casanaö,69.9,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:6055428900255716107,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,4,Poêle Titanium Lacor,Nature et Vitalité,48.5,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:13727138498550864371,rds:PC_13727138498550864371%7CPROD_PC_13727138498550864371,headlineOfferDocid:18144399209655535288,catalogid:2286304984289853839,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,5,"Poele Titane,Poêle en titane Pro avec couvercle de 26cm/28cm/30cm,poêle à frire en titane, ultra-résistante, anti-rayures, antiadhésive, poêles",Amazon.fr - Seller,39.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:15747694821816023572,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,6,poêle en titane antiadhésive multifonctionnelle martelée résistante aux rayures poêle à frire en titane premium non revêtue,OnBuy.com,40.39,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:11647656282566250834,rds:PC_11647656282566250834%7CPROD_PC_11647656282566250834,headlineOfferDocid:16403387132099399036,catalogid:18310703407640880724,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,7,Poêle Martelée en Titane Pro,siraatskitchen.com,130.95,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:17822001913546785558,rds:PC_17822001913546785558%7CPROD_PC_17822001913546785558,headlineOfferDocid:15303552562490079621,catalogid:10818639169667382541,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,8,Poêle en Titane Durable,Le Mitigeur,81.95,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:9573696631654776077,rds:PC_9573696631654776077%7CPROD_PC_9573696631654776077,headlineOfferDocid:1944234764194866592,catalogid:3646203989572738907,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,9,Boundless Voyage Ultraléger Titane Poêle à Frire avec Poignée Pliante,Amazon.fr - Seller,18.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:18219323246548512022,rds:PC_18219323246548512022%7CPROD_PC_18219323246548512022,headlineOfferDocid:12333515307597300248,catalogid:7099578052826258218,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,10,GSW Poêle Titanium Granit Plus,Lidl.fr,24.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:14582654891837933144,rds:PC_14582654891837933144%7CPROD_PC_14582654891837933144,headlineOfferDocid:12491563018311434980,catalogid:10545391101240409992,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,11,"Poêle à Frire en Titane 28 cm avec Couvercle, Motif Martelé, Anti Adhésive, Résistante aux Rayures, pour Cuisine et Camping Gris TTLIFE",Cdiscount,48.94,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:4672544190198123019,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,12,Poêle à frire professionnelle en titane martelé avec couvercle,LightInTheBox,68.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:13145695363390116535,rds:PC_13145695363390116535%7CPROD_PC_13145695363390116535,headlineOfferDocid:5008946036890625307,catalogid:9227291238188946986,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,13,"Kouamor Poêle en titane Pro avec couvercle de 25,4 cm/27,9 cm/30,5 cm, poêle à frire en titane, ultra-résistante, anti-rayures, antiadhésive, poêles",Amazon.fr - Seller,39.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:12847715061311812366,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,14,STONELINE VERY TITAN Lot de poêles 3 pièces 20/24/28 cm,Stoneline,38.21,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:7844083676333291289,rds:PC_7844083676333291289%7CPROD_PC_7844083676333291289,headlineOfferDocid:11814166955202117660,catalogid:1692076331500602325,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,15,Poêle À Frire En Titane 26 cm – Antiadhésive Résistante Aux Rayures – Couvercle Inclus,ManoMano.fr,38.74,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:8487552857078529611,rds:PC_8487552857078529611%7CPROD_PC_8487552857078529611,headlineOfferDocid:11130401445429458663,catalogid:14883160490259626966,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,16,Poêle en titane pathfinder,ConditionsExtremes,42.6,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:8021022453454678929,rds:PC_8021022453454678929%7CPROD_PC_8021022453454678929,headlineOfferDocid:5777170223499302168,catalogid:17209480338658448873,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,17,"Poele Titanox, Titanex Poele En Titane, Poêle À Frire Antiadhésive Sans Revêtement Pour Cuisine Saine, Poêle Titane Pro À Induction Pour Rôtir, Cuire",Amazon.fr - Seller,55.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:11379141560123264069,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,18,Poêle IH Hard Titanium Unlimited,Cdiscount,41.4,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:1167821204573112575,rds:PC_1167821204573112575%7CPROD_PC_1167821204573112575,headlineOfferDocid:4925421029068640728,catalogid:15032540281863967178,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,19,Beka Poêle Titan,Mathon.fr,63,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:4084005006521573148,rds:PC_4084005006521573148%7CPROD_PC_4084005006521573148,headlineOfferDocid:10237432802516006642,catalogid:17405055836697531825,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,20,"Poêle Signature en Titane Pur Forneau — Sans PFAS, Compatible Induction, 20cm — Petite",Forneau,99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:13400732110908970360,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,21,"Poêle En Titane, Multi-Tailles 22/24/26/28/30 Cm – Antiadhésive Naturelle Sans Revêtement Chimique, Surface Martelée Chauffe Ultra-Rapide – Compatible",Amazon.fr - Seller,52.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:15817793811307600077,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,22,Poêle revêtement titane Antracit Collection,Carrefour,57.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:6759619718039452899,rds:PC_6759619718039452899%7CPROD_PC_6759619718039452899,headlineOfferDocid:8822587112021857762,catalogid:6267555309545341434,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,23,Castey - Poêle revêtement titane - 18 cm - Showroomprivé,Outlet PC FR,9.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:3698893870327487169,rds:PC_3698893870327487169%7CPROD_PC_3698893870327487169,headlineOfferDocid:16869591324118211920,catalogid:12844918620605316807,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,24,"Poêle À Frire, Alliage de Titane, Surface Antiadhésive, 26cm",ManoMano.fr,97.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:8567524159934110387,catalogid:9133114609164794088,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,25,Poêle Pierre Antiadhésive Bastilipo Titanium Pro en Fonte d'Aluminium,Leroy Merlin,29.56,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:9949067760193949409,rds:PC_9949067760193949409%7CPROD_PC_9949067760193949409,headlineOfferDocid:15345904826988425122,catalogid:1080772774622599538,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,26,"Poêle martelée en Titane Professionnelle avec Couvercle, poêles en Titane antiadhésives pour la Cuisson, Batterie de Cuisine (20 cm)",Amazon.fr - Seller,40.67,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:9764309105124532136,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,27,Poêle Titane Antiadhésive Surface Martelée Unique couvercle,Le Mitigeur,69.95,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:8298308612548716134,rds:PC_8298308612548716134%7CPROD_PC_8298308612548716134,headlineOfferDocid:2609946940920325752,catalogid:12386073855747627382,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,28,Briebe Poêle à Griller Induction Antiadhésif Titane Fonte d'Aluminium sans PFOA,Decathlon.fr,52.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:13632107996848837604,rds:PC_13632107996848837604%7CPROD_PC_13632107996848837604,headlineOfferDocid:7652014335310368144,catalogid:9022063616908379989,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,29,Hendi Poêle à frire Titanium Professional,metro.fr,75.44,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:12343980377957276562,rds:PC_12343980377957276562%7CPROD_PC_12343980377957276562,headlineOfferDocid:2494898300922796164,catalogid:930241348862039704,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,30,naturepan Poêle Céramique Diamant Titane 28 cm - Revêtement Antiadhésif Sans PTFE/PFOA/PFAS - Poignée Restant Froide - Compatible Induction & Four -,Amazon.fr - Seller,39.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:5239999568853455113,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,31,Poêle à Frire Titane Inox 28cm avec Couvercle | Fond Triple Couche | Compatible Tous Feux | Antiraies & Antiadhésive Gris UVERBON,Cdiscount,41.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:4380664289816716104,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,32,Poêle en Titane Pro 100% Titane Antiadhésive Pur Non Toxique,siraatskitchen.com,99.95,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:8304933034355272101,rds:PC_8304933034355272101%7CPROD_PC_8304933034355272101,headlineOfferDocid:15220942296754118239,catalogid:11219029850740683244,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,33,"Neptune – Poêle À Frire En Titane 28 Cm – Acier Inoxydable Triple Couche – Surface Martelée Antiadhésive – Compatible Induction, Gaz, Électrique",ManoMano.fr,69.24,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:3586392619359099073,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,34,TOAKS Poêle à frire en titane pour camping,Amazon.fr - Seller,27.48,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:2557329214053308220,rds:PC_2557329214053308220%7CPROD_PC_2557329214053308220,headlineOfferDocid:6489451117402640283,catalogid:7329824891907116084,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,35,"Poêle à Frire en Titane | Antiadhésive, Durable et Facile à Nettoyer, Standard (28CM/11.0”) / Pas de couvercle",Lasora Lumière,79.95,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:9780708165924230312,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,36,Poêle 28cm Titanium Force Tefal,Kazomia,37.2,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:4910622529434785519,rds:PC_4910622529434785519%7CPROD_PC_4910622529434785519,headlineOfferDocid:10514044390610952898,catalogid:18314581140024944436,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,37,"WANWEN Poêle en titane avec couvercle, poêle en titane pur pour la cuisson, naturellement antiadhésives pour toutes les plaques de cuisson (no lid,",Amazon.fr - Seller,54.99,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=headlineOfferDocid:13685433897197558949,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
C6,poêle titane,38,Poêle revêtement titane Leonardo Collection,Cdiscount,19,EUR,,"https://google.fr/search?ibp=oshop&q=po%C3%AAle+titane&prds=gpcid:1152310887447971863,rds:PC_1152310887447971863%7CPROD_PC_1152310887447971863,headlineOfferDocid:9483034578868158224,catalogid:876034553585937016,pvo:3,pvt:hg&hl=fr&gl=FR",,raw/51-shopping-C6.json.gz
